id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/965,http://selfie.cuahsi.org/HYDRODATACZ-D/965,acastronova@cuahsi.org,Tuchoměrice,50.1334953,14.2793713,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/965?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/966,http://selfie.cuahsi.org/HYDRODATACZ-D/966,acastronova@cuahsi.org,Krusičany,49.8048477,14.5995646,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/966?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/967,http://selfie.cuahsi.org/HYDRODATACZ-D/967,acastronova@cuahsi.org,Poříčí nad Sázavou,49.8353844,14.6773529,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/967?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/968,http://selfie.cuahsi.org/HYDRODATACZ-D/968,acastronova@cuahsi.org,Český Šternberk,49.811615,14.9311714,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/968?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/969,http://selfie.cuahsi.org/HYDRODATACZ-D/969,acastronova@cuahsi.org,Kojčice,49.4820938,15.2493858,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/969?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/970,http://selfie.cuahsi.org/HYDRODATACZ-D/970,acastronova@cuahsi.org,Poříčí,49.4820938,15.2493858,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/970?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/971,http://selfie.cuahsi.org/HYDRODATACZ-D/971,acastronova@cuahsi.org,Želiv-Vřesník,49.5290794,15.2424393,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/971?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/972,http://selfie.cuahsi.org/HYDRODATACZ-D/972,acastronova@cuahsi.org,Želiv - Kocanda,49.5276337,15.2193823,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/972?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/973,http://selfie.cuahsi.org/HYDRODATACZ-D/973,acastronova@cuahsi.org,Vlásenice,49.4243927,15.1634884,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/973?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/974,http://selfie.cuahsi.org/HYDRODATACZ-D/974,acastronova@cuahsi.org,Olešnice u Okrouhlice,49.6388397,15.4821444,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/974?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/975,http://selfie.cuahsi.org/HYDRODATACZ-D/975,acastronova@cuahsi.org,Sázava u Žďáru,49.560833,15.8559494,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/975?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/976,http://selfie.cuahsi.org/HYDRODATACZ-D/976,acastronova@cuahsi.org,Polná,49.4866714,15.7168055,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/976?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/977,http://selfie.cuahsi.org/HYDRODATACZ-D/977,acastronova@cuahsi.org,Peklo,50.3791008,16.1858997,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/977?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/978,http://selfie.cuahsi.org/HYDRODATACZ-D/978,acastronova@cuahsi.org,Žákovec,50.280117,16.2465973,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/978?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/979,http://selfie.cuahsi.org/HYDRODATACZ-D/979,acastronova@cuahsi.org,Opatovice nad Labem,50.1643982,15.8092003,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/979?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/980,http://selfie.cuahsi.org/HYDRODATACZ-D/980,acastronova@cuahsi.org,Pardubice,50.0463982,15.7809,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/980?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/981,http://selfie.cuahsi.org/HYDRODATACZ-D/981,acastronova@cuahsi.org,Valy,50.0334015,15.6183996,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/981?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/982,http://selfie.cuahsi.org/HYDRODATACZ-D/982,acastronova@cuahsi.org,Nymburk,50.1850395,15.0505886,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/982?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/983,http://selfie.cuahsi.org/HYDRODATACZ-D/983,acastronova@cuahsi.org,Pařížov,49.8302231,15.5661926,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/983?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/984,http://selfie.cuahsi.org/HYDRODATACZ-D/984,acastronova@cuahsi.org,Lány,49.7260971,15.9515924,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/984?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/985,http://selfie.cuahsi.org/HYDRODATACZ-D/985,acastronova@cuahsi.org,Padrty,49.8422508,15.6779871,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/985?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/986,http://selfie.cuahsi.org/HYDRODATACZ-D/986,acastronova@cuahsi.org,Otradov,49.7964668,16.0518494,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/986?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/987,http://selfie.cuahsi.org/HYDRODATACZ-D/987,acastronova@cuahsi.org,Opatov,49.8375015,16.5081005,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/987?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/988,http://selfie.cuahsi.org/HYDRODATACZ-D/988,acastronova@cuahsi.org,Popov,49.0809441,17.9682007,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/988?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/989,http://selfie.cuahsi.org/HYDRODATACZ-D/989,acastronova@cuahsi.org,Brumov,49.085701,18.0199356,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/989?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/990,http://selfie.cuahsi.org/HYDRODATACZ-D/990,acastronova@cuahsi.org,Kostelec,49.2740364,17.707695,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/990?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/991,http://selfie.cuahsi.org/HYDRODATACZ-D/991,acastronova@cuahsi.org,Výlanta,49.2766113,17.6659794,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/991?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/992,http://selfie.cuahsi.org/HYDRODATACZ-D/992,acastronova@cuahsi.org,Dolní Ves,49.2788429,17.6775951,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/992?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/993,http://selfie.cuahsi.org/HYDRODATACZ-D/993,acastronova@cuahsi.org,Fryšták – pod přehradou,49.2640572,17.6913662,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/993?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/994,http://selfie.cuahsi.org/HYDRODATACZ-D/994,acastronova@cuahsi.org,Strakonice,49.2514,13.9242001,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/994?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/995,http://selfie.cuahsi.org/HYDRODATACZ-D/995,acastronova@cuahsi.org,Jablunkov  Návsí,49.5875015,18.7502995,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/995?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/996,http://selfie.cuahsi.org/HYDRODATACZ-D/996,acastronova@cuahsi.org,Strojetice,50.1735992,13.4769001,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/996?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/997,http://selfie.cuahsi.org/HYDRODATACZ-D/997,acastronova@cuahsi.org,Trpísty,49.8224983,13.0731001,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/997?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/998,http://selfie.cuahsi.org/HYDRODATACZ-D/998,acastronova@cuahsi.org,Bohumín  Záblatí,49.882,18.3691998,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/998?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/999,http://selfie.cuahsi.org/HYDRODATACZ-D/999,acastronova@cuahsi.org,Pohořelice,48.9844017,16.5282993,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/999?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1000,http://selfie.cuahsi.org/HYDRODATACZ-D/1000,acastronova@cuahsi.org,Lednice,48.7924995,16.7989006,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1000?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1001,http://selfie.cuahsi.org/HYDRODATACZ-D/1001,acastronova@cuahsi.org,Tuhaň,50.2972221,14.5222225,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1001?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1003,http://selfie.cuahsi.org/HYDRODATACZ-D/1003,acastronova@cuahsi.org,Javorový vrch,49.6278992,18.6278,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1003?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1004,http://selfie.cuahsi.org/HYDRODATACZ-D/1004,acastronova@cuahsi.org,Zbiroh  Švabín,49.8539009,13.7517004,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1004?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1005,http://selfie.cuahsi.org/HYDRODATACZ-D/1005,acastronova@cuahsi.org,Horská Kvilda,49.0525017,13.5697002,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1005?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1006,http://selfie.cuahsi.org/HYDRODATACZ-D/1006,acastronova@cuahsi.org,Nejdek,50.3400002,12.7200003,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1006?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1007,http://selfie.cuahsi.org/HYDRODATACZ-D/1007,acastronova@cuahsi.org,KS Rajnochovice,49.416069,17.8083,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1007?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1008,http://selfie.cuahsi.org/HYDRODATACZ-D/1008,acastronova@cuahsi.org,Rajnochovice,49.416069,17.8083,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1008?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1010,http://selfie.cuahsi.org/HYDRODATACZ-D/1010,acastronova@cuahsi.org,Stránky,50.2900009,13.5699997,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1010?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1011,http://selfie.cuahsi.org/HYDRODATACZ-D/1011,acastronova@cuahsi.org,Pila,50.1767693,12.9218264,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1011?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1012,http://selfie.cuahsi.org/HYDRODATACZ-D/1012,acastronova@cuahsi.org,Daleké Dušníky,49.7312393,14.1800222,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1012?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1014,http://selfie.cuahsi.org/HYDRODATACZ-D/1014,acastronova@cuahsi.org,Průhonice D,49.98983,14.5713291,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1014?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1015,http://selfie.cuahsi.org/HYDRODATACZ-D/1015,acastronova@cuahsi.org,Libouchec,50.7577438,14.0410824,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1015?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1016,http://selfie.cuahsi.org/HYDRODATACZ-D/1016,acastronova@cuahsi.org,Zaječice,49.9109917,15.8828564,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1016?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1017,http://selfie.cuahsi.org/HYDRODATACZ-D/1017,acastronova@cuahsi.org,Mezisvětí,49.8537598,15.7514057,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1017?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1018,http://selfie.cuahsi.org/HYDRODATACZ-D/1018,acastronova@cuahsi.org,Brumov,49.085701,18.0199356,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1018?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1019,http://selfie.cuahsi.org/HYDRODATACZ-D/1019,acastronova@cuahsi.org,Popov,49.0809441,17.9682007,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1019?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1020,http://selfie.cuahsi.org/HYDRODATACZ-D/1020,acastronova@cuahsi.org,Bojkovice,49.0499573,17.8454876,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1020?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1021,http://selfie.cuahsi.org/HYDRODATACZ-D/1021,acastronova@cuahsi.org,Ludkovice,49.1220055,17.7288456,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1021?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1022,http://selfie.cuahsi.org/HYDRODATACZ-D/1022,acastronova@cuahsi.org,VD Luhačovice,49.1215019,17.7728024,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1022?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1024,http://selfie.cuahsi.org/HYDRODATACZ-D/1024,acastronova@cuahsi.org,Kolín,50.0295525,15.2055407,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1024?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1025,http://selfie.cuahsi.org/HYDRODATACZ-D/1025,acastronova@cuahsi.org,Srnojedy,50.0403862,15.690834,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1025?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1027,http://selfie.cuahsi.org/HYDRODATACZ-D/1027,acastronova@cuahsi.org,Předmeřice nad Labem,50.2570534,15.8243618,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1027?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1028,http://selfie.cuahsi.org/HYDRODATACZ-D/1028,acastronova@cuahsi.org,Smiřice,50.3006973,15.8784122,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1028?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1029,http://selfie.cuahsi.org/HYDRODATACZ-D/1029,acastronova@cuahsi.org,Rejvíz,50.2321243,17.3117466,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1029?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1030,http://selfie.cuahsi.org/HYDRODATACZ-D/1030,acastronova@cuahsi.org,Biskupská Kupa,50.2567978,17.4289169,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1030?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1031,http://selfie.cuahsi.org/HYDRODATACZ-D/1031,acastronova@cuahsi.org,Anenský Vrch,50.0737572,17.3780785,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1031?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1032,http://selfie.cuahsi.org/HYDRODATACZ-D/1032,acastronova@cuahsi.org,Radynia,50.1508827,17.6747704,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1032?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1034,http://selfie.cuahsi.org/HYDRODATACZ-D/1034,acastronova@cuahsi.org,Jelenice,49.8029442,17.8544998,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1034?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1035,http://selfie.cuahsi.org/HYDRODATACZ-D/1035,acastronova@cuahsi.org,Kletné,49.6657982,17.9086838,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1035?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1037,http://selfie.cuahsi.org/HYDRODATACZ-D/1037,acastronova@cuahsi.org,Jezdecká,50.8074989,15.2930555,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1037?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1038,http://selfie.cuahsi.org/HYDRODATACZ-D/1038,acastronova@cuahsi.org,Valašská Senice,49.2402763,18.1269436,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1038?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1039,http://selfie.cuahsi.org/HYDRODATACZ-D/1039,acastronova@cuahsi.org,Rýmařov ČHMÚ,49.9313889,17.2961102,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1039?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1040,http://selfie.cuahsi.org/HYDRODATACZ-D/1040,acastronova@cuahsi.org,Město Albrechtice  Žáry,50.1541672,17.5605564,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1040?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1041,http://selfie.cuahsi.org/HYDRODATACZ-D/1041,acastronova@cuahsi.org,Jablonec nad Nisou,50.7293091,15.1792202,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1041?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1042,http://selfie.cuahsi.org/HYDRODATACZ-D/1042,acastronova@cuahsi.org,Jihlava  Hruškové Dvory,49.4051437,15.60987,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1042?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1043,http://selfie.cuahsi.org/HYDRODATACZ-D/1043,acastronova@cuahsi.org,Staré Hutě (okr. Uh.Hradiště),49.1378365,17.2893696,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1043?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1044,http://selfie.cuahsi.org/HYDRODATACZ-D/1044,acastronova@cuahsi.org,Svatý Jan,49.6349487,14.3138781,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1044?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1045,http://selfie.cuahsi.org/HYDRODATACZ-D/1045,acastronova@cuahsi.org,Vlašim,49.6919174,14.8921585,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1045?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1046,http://selfie.cuahsi.org/HYDRODATACZ-D/1046,acastronova@cuahsi.org,Voznice,49.8174934,14.2120123,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1046?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1047,http://selfie.cuahsi.org/HYDRODATACZ-D/1047,acastronova@cuahsi.org,Netvořice,49.8167,14.5136003,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1047?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1048,http://selfie.cuahsi.org/HYDRODATACZ-D/1048,acastronova@cuahsi.org,Horšovský Týn,49.5298882,12.9393883,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1048?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1049,http://selfie.cuahsi.org/HYDRODATACZ-D/1049,acastronova@cuahsi.org,Mašťov,50.2636757,13.2846375,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1049?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1050,http://selfie.cuahsi.org/HYDRODATACZ-D/1050,acastronova@cuahsi.org,Hrob  Křižanov,50.6539383,13.7194204,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1050?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1051,http://selfie.cuahsi.org/HYDRODATACZ-D/1051,acastronova@cuahsi.org,Mořkov,49.5414009,18.0583,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1051?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1052,http://selfie.cuahsi.org/HYDRODATACZ-D/1052,acastronova@cuahsi.org,Nezvěstice,49.6434631,13.5158958,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1052?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1053,http://selfie.cuahsi.org/HYDRODATACZ-D/1053,acastronova@cuahsi.org,Mrzky,50.0474129,14.8068342,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1053?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1054,http://selfie.cuahsi.org/HYDRODATACZ-D/1054,acastronova@cuahsi.org,Bojkovice,49.0386124,17.8094444,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1054?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1055,http://selfie.cuahsi.org/HYDRODATACZ-D/1055,acastronova@cuahsi.org,Staré Sedlo  Darmyšl,49.6405563,12.8786106,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1055?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1056,http://selfie.cuahsi.org/HYDRODATACZ-D/1056,acastronova@cuahsi.org,Čáslav  Nové město,49.9016762,15.3942814,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1056?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1057,http://selfie.cuahsi.org/HYDRODATACZ-D/1057,acastronova@cuahsi.org,Dřevohostice,49.4244385,17.5861092,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1057?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1058,http://selfie.cuahsi.org/HYDRODATACZ-D/1058,acastronova@cuahsi.org,Kralupy nad Vltavou,50.2419014,14.29,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1058?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1059,http://selfie.cuahsi.org/HYDRODATACZ-D/1059,acastronova@cuahsi.org,Praha  Klementinum,50.0867004,14.4164,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1059?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1060,http://selfie.cuahsi.org/HYDRODATACZ-D/1060,acastronova@cuahsi.org,Karlova Studánka,50.0740547,17.3068314,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1060?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1061,http://selfie.cuahsi.org/HYDRODATACZ-D/1061,acastronova@cuahsi.org,Stříbro,49.7545013,12.9968004,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1061?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1062,http://selfie.cuahsi.org/HYDRODATACZ-D/1062,acastronova@cuahsi.org,Hliniště,48.9093971,13.7442656,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1062?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1063,http://selfie.cuahsi.org/HYDRODATACZ-D/1063,acastronova@cuahsi.org,Volary,48.8967934,13.8845978,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1063?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1064,http://selfie.cuahsi.org/HYDRODATACZ-D/1064,acastronova@cuahsi.org,Hošťálková,49.3521996,17.8686008,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1064?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1065,http://selfie.cuahsi.org/HYDRODATACZ-D/1065,acastronova@cuahsi.org,Jizerka - rašeliniště,50.8244019,15.3320999,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1065?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1066,http://selfie.cuahsi.org/HYDRODATACZ-D/1066,acastronova@cuahsi.org,Zlaté Hory,50.2527771,17.3925991,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1066?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1067,http://selfie.cuahsi.org/HYDRODATACZ-D/1067,acastronova@cuahsi.org,Hanušovice,50.0819016,16.9405556,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1067?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/1068,http://selfie.cuahsi.org/HYDRODATACZ-D/1068,acastronova@cuahsi.org,Slezská Harta,49.8886108,17.5752773,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/1068?f=${C:f:1}
