"id","target","creator","description","c1_type","c1_match","c1_value"
"https://geoconnex.us/ref/hu08/10270205","https://reference.geoconnex.us/collections/hu08/items/10270205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10270205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10270207","https://reference.geoconnex.us/collections/hu08/items/10270207","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10270207?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11040006","https://reference.geoconnex.us/collections/hu08/items/11040006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11040006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11060003","https://reference.geoconnex.us/collections/hu08/items/11060003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11060003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05070203","https://reference.geoconnex.us/collections/hu08/items/05070203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05070203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05070204","https://reference.geoconnex.us/collections/hu08/items/05070204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05070204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05090104","https://reference.geoconnex.us/collections/hu08/items/05090104","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05090104?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100101","https://reference.geoconnex.us/collections/hu08/items/05100101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100102","https://reference.geoconnex.us/collections/hu08/items/05100102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100201","https://reference.geoconnex.us/collections/hu08/items/05100201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100202","https://reference.geoconnex.us/collections/hu08/items/05100202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100203","https://reference.geoconnex.us/collections/hu08/items/05100203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100204","https://reference.geoconnex.us/collections/hu08/items/05100204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05100205","https://reference.geoconnex.us/collections/hu08/items/05100205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05100205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05110001","https://reference.geoconnex.us/collections/hu08/items/05110001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05110001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05110002","https://reference.geoconnex.us/collections/hu08/items/05110002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05110002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05110003","https://reference.geoconnex.us/collections/hu08/items/05110003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05110003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05110004","https://reference.geoconnex.us/collections/hu08/items/05110004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05110004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05110005","https://reference.geoconnex.us/collections/hu08/items/05110005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05110005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05110006","https://reference.geoconnex.us/collections/hu08/items/05110006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05110006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05130102","https://reference.geoconnex.us/collections/hu08/items/05130102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05130102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05130103","https://reference.geoconnex.us/collections/hu08/items/05130103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05130103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140102","https://reference.geoconnex.us/collections/hu08/items/05140102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140103","https://reference.geoconnex.us/collections/hu08/items/05140103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140205","https://reference.geoconnex.us/collections/hu08/items/05140205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/06040006","https://reference.geoconnex.us/collections/hu08/items/06040006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/06040006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140206","https://reference.geoconnex.us/collections/hu08/items/05140206","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140206?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140104","https://reference.geoconnex.us/collections/hu08/items/05140104","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140104?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140201","https://reference.geoconnex.us/collections/hu08/items/05140201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140202","https://reference.geoconnex.us/collections/hu08/items/05140202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05090103","https://reference.geoconnex.us/collections/hu08/items/05090103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05090103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05090201","https://reference.geoconnex.us/collections/hu08/items/05090201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05090201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08010201","https://reference.geoconnex.us/collections/hu08/items/08010201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08010201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040207","https://reference.geoconnex.us/collections/hu08/items/08040207","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040207?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040301","https://reference.geoconnex.us/collections/hu08/items/08040301","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040301?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040302","https://reference.geoconnex.us/collections/hu08/items/08040302","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040302?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040303","https://reference.geoconnex.us/collections/hu08/items/08040303","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040303?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040304","https://reference.geoconnex.us/collections/hu08/items/08040304","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040304?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040305","https://reference.geoconnex.us/collections/hu08/items/08040305","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040305?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040306","https://reference.geoconnex.us/collections/hu08/items/08040306","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040306?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08050003","https://reference.geoconnex.us/collections/hu08/items/08050003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08050003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08070100","https://reference.geoconnex.us/collections/hu08/items/08070100","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08070100?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08070203","https://reference.geoconnex.us/collections/hu08/items/08070203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08070203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08070204","https://reference.geoconnex.us/collections/hu08/items/08070204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08070204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08070300","https://reference.geoconnex.us/collections/hu08/items/08070300","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08070300?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080101","https://reference.geoconnex.us/collections/hu08/items/08080101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080102","https://reference.geoconnex.us/collections/hu08/items/08080102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080103","https://reference.geoconnex.us/collections/hu08/items/08080103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080201","https://reference.geoconnex.us/collections/hu08/items/08080201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080202","https://reference.geoconnex.us/collections/hu08/items/08080202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080203","https://reference.geoconnex.us/collections/hu08/items/08080203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080204","https://reference.geoconnex.us/collections/hu08/items/08080204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080205","https://reference.geoconnex.us/collections/hu08/items/08080205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08080206","https://reference.geoconnex.us/collections/hu08/items/08080206","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08080206?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08090100","https://reference.geoconnex.us/collections/hu08/items/08090100","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08090100?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08090201","https://reference.geoconnex.us/collections/hu08/items/08090201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08090201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08090202","https://reference.geoconnex.us/collections/hu08/items/08090202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08090202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08090203","https://reference.geoconnex.us/collections/hu08/items/08090203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08090203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08090301","https://reference.geoconnex.us/collections/hu08/items/08090301","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08090301?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08090302","https://reference.geoconnex.us/collections/hu08/items/08090302","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08090302?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140202","https://reference.geoconnex.us/collections/hu08/items/11140202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140204","https://reference.geoconnex.us/collections/hu08/items/11140204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140206","https://reference.geoconnex.us/collections/hu08/items/11140206","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140206?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140207","https://reference.geoconnex.us/collections/hu08/items/11140207","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140207?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140208","https://reference.geoconnex.us/collections/hu08/items/11140208","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140208?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140209","https://reference.geoconnex.us/collections/hu08/items/11140209","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140209?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040202","https://reference.geoconnex.us/collections/hu08/items/08040202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040205","https://reference.geoconnex.us/collections/hu08/items/08040205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08040206","https://reference.geoconnex.us/collections/hu08/items/08040206","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08040206?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08050001","https://reference.geoconnex.us/collections/hu08/items/08050001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08050001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08050002","https://reference.geoconnex.us/collections/hu08/items/08050002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08050002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140203","https://reference.geoconnex.us/collections/hu08/items/11140203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03180005","https://reference.geoconnex.us/collections/hu08/items/03180005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03180005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08030208","https://reference.geoconnex.us/collections/hu08/items/08030208","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08030208?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08030209","https://reference.geoconnex.us/collections/hu08/items/08030209","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08030209?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08060100","https://reference.geoconnex.us/collections/hu08/items/08060100","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08060100?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08070201","https://reference.geoconnex.us/collections/hu08/items/08070201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08070201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08070202","https://reference.geoconnex.us/collections/hu08/items/08070202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08070202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/08030100","https://reference.geoconnex.us/collections/hu08/items/08030100","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/08030100?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/12010005","https://reference.geoconnex.us/collections/hu08/items/12010005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/12010005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/11140304","https://reference.geoconnex.us/collections/hu08/items/11140304","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/11140304?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01070004","https://reference.geoconnex.us/collections/hu08/items/01070004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01070004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01070005","https://reference.geoconnex.us/collections/hu08/items/01070005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01070005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01080202","https://reference.geoconnex.us/collections/hu08/items/01080202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01080202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01080204","https://reference.geoconnex.us/collections/hu08/items/01080204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01080204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01090002","https://reference.geoconnex.us/collections/hu08/items/01090002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01090002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01070006","https://reference.geoconnex.us/collections/hu08/items/01070006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01070006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01080201","https://reference.geoconnex.us/collections/hu08/items/01080201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01080201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02020003","https://reference.geoconnex.us/collections/hu08/items/02020003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02020003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01090003","https://reference.geoconnex.us/collections/hu08/items/01090003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01090003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01080203","https://reference.geoconnex.us/collections/hu08/items/01080203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01080203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02060001","https://reference.geoconnex.us/collections/hu08/items/02060001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02060001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02060003","https://reference.geoconnex.us/collections/hu08/items/02060003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02060003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02060004","https://reference.geoconnex.us/collections/hu08/items/02060004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02060004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02060006","https://reference.geoconnex.us/collections/hu08/items/02060006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02060006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02060002","https://reference.geoconnex.us/collections/hu08/items/02060002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02060002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02060005","https://reference.geoconnex.us/collections/hu08/items/02060005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02060005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02080109","https://reference.geoconnex.us/collections/hu08/items/02080109","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02080109?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02070009","https://reference.geoconnex.us/collections/hu08/items/02070009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02070009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02070011","https://reference.geoconnex.us/collections/hu08/items/02070011","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02070011?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02080101","https://reference.geoconnex.us/collections/hu08/items/02080101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02080101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02080110","https://reference.geoconnex.us/collections/hu08/items/02080110","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02080110?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02040303","https://reference.geoconnex.us/collections/hu08/items/02040303","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02040303?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/02070002","https://reference.geoconnex.us/collections/hu08/items/02070002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/02070002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05020006","https://reference.geoconnex.us/collections/hu08/items/05020006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05020006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01010002","https://reference.geoconnex.us/collections/hu08/items/01010002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01010002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01010003","https://reference.geoconnex.us/collections/hu08/items/01010003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01010003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01010004","https://reference.geoconnex.us/collections/hu08/items/01010004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01010004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01010005","https://reference.geoconnex.us/collections/hu08/items/01010005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01010005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01020001","https://reference.geoconnex.us/collections/hu08/items/01020001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01020001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01020002","https://reference.geoconnex.us/collections/hu08/items/01020002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01020002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01020003","https://reference.geoconnex.us/collections/hu08/items/01020003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01020003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01020004","https://reference.geoconnex.us/collections/hu08/items/01020004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01020004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01020005","https://reference.geoconnex.us/collections/hu08/items/01020005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01020005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/01030002","https://reference.geoconnex.us/collections/hu08/items/01030002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/01030002?f=${C:f:1}"
