id,target,creator,description,c1_type,c1_match,c1_value,c2_type,c2_match,c2_value
https://geoconnex.us/chyld-pilot/id/gage_hu_network/041504020107,https://info.geoconnex.us/chyld-pilot/info/gage_hu_network/041504020107,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/gage_hu_network/041504020107?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/gage_hu_network/041504020107?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020306-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504020306-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020306-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020306-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060202-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504060202-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060202-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060202-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081102-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504081102-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081102-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081102-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070302-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504070302-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070302-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070302-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080101,https://info.geoconnex.us/chyld-pilot/info/hu/041504080101,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080101?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080101?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030603-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504030603-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030603-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030603-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504040104,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504040104,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504040104?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504040104?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081402-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504081402-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081402-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081402-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504050302,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504050302,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504050302?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504050302?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080302-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504080302-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080302-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080302-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/gage/04292810,https://info.geoconnex.us/chyld-pilot/info/gage/04292810,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/gage/04292810?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/gage/04292810?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020201-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504020201-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020201-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020201-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070601-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504070601-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070601-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070601-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081502,https://info.geoconnex.us/chyld-pilot/info/hu/041504081502,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081502?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081502?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504010103,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504010103,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504010103?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504010103?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504040301-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504040301-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040301-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040301-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060303,https://info.geoconnex.us/chyld-pilot/info/hu/041504060303,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060303?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060303?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050305,https://info.geoconnex.us/chyld-pilot/info/hu/041504050305,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050305?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050305?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030701-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504030701-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030701-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030701-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081102,https://info.geoconnex.us/chyld-pilot/info/hu/041504081102,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081102?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081102?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020104-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504020104-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020104-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020104-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504040201-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504040201-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040201-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040201-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020307-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504020307-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020307-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020307-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070602,https://info.geoconnex.us/chyld-pilot/info/hu/041504070602,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070602?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070602?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070501-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504070501-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070501-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070501-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504040301,https://info.geoconnex.us/chyld-pilot/info/hu/041504040301,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040301?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040301?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081002-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504081002-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081002-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081002-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050305-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504050305-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050305-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050305-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504010102-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504010102-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010102-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010102-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081202-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504081202-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081202-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081202-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050105-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504050105-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050105-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050105-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070402-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504070402-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070402-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070402-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020501-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504020501-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020501-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020501-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030402-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504030402-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030402-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030402-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030703,https://info.geoconnex.us/chyld-pilot/info/hu/041504030703,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030703?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030703?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030704,https://info.geoconnex.us/chyld-pilot/info/hu/041504030704,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030704?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030704?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/gage_hu_network/041504081204,https://info.geoconnex.us/chyld-pilot/info/gage_hu_network/041504081204,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/gage_hu_network/041504081204?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/gage_hu_network/041504081204?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081401-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504081401-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081401-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081401-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080703-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504080703-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080703-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080703-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020203,https://info.geoconnex.us/chyld-pilot/info/hu/041504020203,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020203?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020203?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504010202-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504010202-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010202-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010202-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080303-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504080303-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080303-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080303-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050106-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504050106-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050106-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050106-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080701-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504080701-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080701-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080701-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080101-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504080101-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080101-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080101-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080703-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504080703-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080703-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080703-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020307-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504020307-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020307-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020307-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081003-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504081003-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081003-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081003-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504010103-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504010103-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010103-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010103-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/gage/04288000,https://info.geoconnex.us/chyld-pilot/info/gage/04288000,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/gage/04288000?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/gage/04288000?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080201-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504080201-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080201-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080201-drainage_basin?f=${C:f:1}
